year day bgsex bgsey bgsez
2019 50 0.605 -2.930 0.336
2019 50 0.624 -2.916 0.342
2019 50 0.708 -2.904 0.364
2019 50 0.690 -2.904 0.345
2019 50 0.656 -2.877 0.370
2019 50 0.648 -2.918 0.339
2019 50 0.436 -2.922 0.415
2019 50 0.571 -2.778 0.612
2019 50 0.231 -2.749 1.088
2019 50 0.366 -2.788 0.926
2019 50 0.616 -2.837 0.635
2019 50 1.203 -2.962 0.390
2019 50 1.319 -2.876 0.354
2019 50 1.072 -2.863 0.553
2019 50 0.994 -2.925 0.596
2019 50 1.019 -2.974 0.774
2019 50 1.098 -2.984 0.647
2019 50 1.294 -2.983 0.540
2019 50 1.222 -3.023 0.488
2019 50 1.235 -3.037 0.384
2019 50 1.250 -3.070 0.415
2019 50 1.173 -3.093 0.443
2019 50 1.093 -3.147 0.450
2019 50 1.050 -3.159 0.466
2019 50 1.076 -3.149 0.521
2019 50 1.066 -3.158 0.446
2019 50 1.041 -3.169 0.363
2019 50 1.080 -3.174 0.328
2019 50 1.025 -3.175 0.294
2019 50 1.451 -2.950 0.405
2019 50 1.544 -2.925 0.390
2019 50 1.407 -3.002 0.339
2019 50 1.434 -3.027 0.441
2019 50 1.389 -3.014 0.703
2019 50 1.602 -2.849 0.709
2019 50 1.987 -2.668 0.511
2019 50 1.788 -2.778 0.595
2019 50 1.900 -2.672 0.684
2019 50 1.902 -2.680 0.591
2019 50 1.990 -2.617 0.598
2019 50 1.740 -2.669 0.637
2019 50 1.670 -2.705 0.644
2019 50 1.513 -2.639 0.626
2019 50 1.051 -2.901 0.404
2019 50 1.071 -2.922 0.530
2019 50 0.976 -2.955 0.517
2019 50 0.920 -2.961 0.503
2019 50 0.701 -3.032 0.494
2019 50 0.484 -3.066 0.533
2019 50 0.365 -3.017 0.443
2019 50 0.366 -2.981 0.368
2019 50 0.532 -2.957 0.416
2019 50 0.497 -3.024 0.282
2019 50 0.375 -3.083 0.132
2019 50 0.293 -3.107 0.096
2019 50 0.189 -3.188 -0.128
2019 50 0.040 -2.868 -0.544
2019 50 0.273 -2.837 -0.139
2019 50 0.263 -2.830 -0.043
2019 50 0.171 -2.796 0.039
2019 50 0.096 -2.823 0.069
2019 50 -0.048 -2.814 0.025
2019 50 0.039 -2.800 0.063
2019 50 0.188 -2.766 0.069
2019 50 1.249 -2.498 0.684
2019 50 1.718 -2.519 0.871
2019 50 1.338 -2.650 0.675
2019 50 1.637 -2.626 0.730
2019 50 1.550 -2.647 0.813
2019 50 1.607 -2.600 0.791
2019 50 1.259 -2.739 0.638
2019 50 1.301 -2.665 0.682
2019 50 1.178 -2.784 0.689
2019 50 1.104 -2.734 0.806
2019 50 1.316 -2.753 0.704
2019 50 1.452 -2.583 0.820
2019 50 1.407 -2.657 0.656
2019 50 1.457 -2.735 0.610
2019 50 1.358 -2.800 0.682
2019 50 1.565 -2.659 0.471
2019 50 1.625 -2.611 0.443
2019 50 1.679 -2.609 0.651
2019 50 1.394 -2.775 0.556
2019 50 1.620 -2.632 0.588
2019 50 1.916 -2.288 0.780
2019 50 1.959 -2.206 0.781
2019 50 1.842 -2.265 0.773
2019 50 1.387 -2.518 0.561
2019 50 1.085 -2.618 0.405
2019 50 1.100 -2.618 0.354
2019 50 1.072 -2.689 0.338
2019 50 1.519 -2.415 0.809
2019 50 1.696 -2.061 1.112
2019 50 1.382 -2.365 0.638
2019 50 1.206 -2.225 0.278
2019 50 0.117 -2.267 -0.238
2019 50 0.153 -2.180 -0.054
2019 50 0.287 -2.114 0.141
2019 50 0.218 -2.164 0.084
2019 50 0.133 -2.186 -0.006
2019 50 0.067 -2.225 -0.011
2019 50 0.174 -2.297 -0.013
2019 50 1.159 -2.265 0.132
2019 50 2.546 -1.748 0.612
2019 50 2.833 -1.597 0.497
2019 50 2.779 -1.703 0.536
2019 50 2.658 -1.768 0.626
2019 51 2.521 -1.789 0.733
2019 51 2.693 -1.710 0.568
2019 51 2.679 -1.707 0.549
2019 51 2.661 -1.766 0.616
2019 51 2.651 -1.714 0.726
2019 51 2.675 -1.700 0.729
2019 51 2.719 -1.684 0.735
2019 51 2.771 -1.595 0.692
2019 51 2.791 -1.638 0.700
2019 51 2.713 -1.724 0.674
2019 51 2.665 -1.740 0.728
2019 51 2.657 -1.803 0.756
2019 51 2.264 -1.985 0.990
2019 51 2.277 -1.975 1.045
2019 51 2.455 -1.786 1.061
2019 51 2.773 -1.383 1.019
2019 51 3.028 -1.532 0.864
2019 51 2.797 -1.292 0.927
2019 51 2.840 -1.460 0.934
2019 51 2.990 -1.398 0.963
2019 51 2.778 -1.497 0.847
2019 51 2.655 -1.509 0.797
2019 51 2.913 -1.274 0.889
2019 51 3.179 -1.179 0.890
2019 51 3.247 -1.179 0.954
2019 51 3.202 -1.230 1.033
2019 51 3.091 -1.194 1.037
2019 51 2.972 -1.170 1.090
2019 51 2.909 -1.166 1.101
2019 51 2.871 -1.196 1.178
2019 51 2.834 -1.270 1.125
2019 51 2.656 -1.293 1.087
2019 51 2.772 -1.263 1.069
2019 51 2.800 -1.237 1.105
2019 51 2.732 -1.342 0.995
2019 51 2.387 -1.661 0.751
2019 51 2.272 -1.472 0.685
2019 51 2.289 -1.381 0.724
2019 51 2.201 -1.412 0.705
2019 51 2.052 -1.475 0.705
2019 51 2.489 -1.487 0.548
2019 51 2.332 -1.521 0.559
2019 51 2.366 -1.551 0.623
2019 51 2.235 -1.718 0.612
2019 51 2.256 -1.491 0.705
2019 51 2.443 -1.269 0.841
2019 51 2.379 -1.391 0.669
2019 51 1.762 -1.540 0.387
2019 51 2.632 -0.126 1.148
2019 51 2.985 -0.102 0.645
2019 51 2.955 -0.097 0.648
2019 51 2.964 -0.071 0.999
2019 51 2.636 0.090 1.148
2019 51 2.613 0.446 1.017
2019 51 2.571 0.602 1.004
2019 51 1.939 1.132 0.856
2019 51 1.806 1.119 0.780
2019 51 2.012 1.189 0.742
2019 51 2.017 0.994 0.822
2019 51 1.964 1.064 0.705
2019 51 2.030 0.978 0.704
2019 51 2.031 0.855 0.683
2019 51 1.959 0.813 0.577
2019 51 1.878 0.941 0.508
2019 51 1.856 1.010 0.552
2019 51 1.694 1.239 0.693
2019 51 1.461 1.414 0.597
2019 51 1.218 1.319 0.452
2019 51 1.239 1.377 0.312
2019 51 1.191 1.471 0.462
2019 51 1.201 1.409 0.621
2019 51 1.398 1.602 0.735
2019 51 1.195 1.643 0.755
2019 51 1.099 1.763 0.694
2019 51 1.108 1.667 0.760
2019 51 1.013 1.781 0.692
2019 51 1.046 1.681 0.892
2019 51 1.224 1.609 1.139
2019 51 1.108 1.588 1.126
2019 51 0.982 1.981 1.050
2019 51 1.130 1.956 1.155
2019 51 1.121 2.094 1.155
2019 51 1.066 2.196 1.166
2019 51 0.957 2.193 1.292
2019 51 0.206 2.291 1.327
2019 51 0.852 1.838 1.603
2019 51 1.342 1.642 1.605
2019 51 0.748 2.204 0.601
2019 51 0.290 2.421 -0.598
2019 51 0.252 2.416 -0.277
2019 51 0.645 2.455 -0.010
2019 51 0.854 2.495 0.149
2019 51 0.865 2.520 0.399
2019 51 1.119 2.449 0.590
2019 51 1.072 2.464 0.613
2019 51 0.988 2.545 0.519
2019 51 0.834 2.562 0.433
2019 51 0.885 2.646 0.172
2019 51 0.956 2.639 -0.027
2019 51 1.068 2.573 0.081
2019 51 0.738 2.380 0.745
2019 51 1.112 2.261 -0.305
2019 51 0.951 2.302 -0.067
2019 51 1.311 2.201 -0.465
2019 51 1.506 1.974 -0.797
2019 51 1.807 1.878 -1.103
2019 51 1.697 1.875 -1.004
2019 51 1.900 1.695 -0.892
2019 51 2.330 1.283 -0.933
2019 51 2.492 0.558 -1.105
2019 51 2.599 -0.021 -1.117
2019 51 2.689 0.271 -0.597
2019 51 2.745 0.499 -0.165
2019 51 2.739 0.398 -0.073
2019 51 2.800 0.271 0.096
2019 51 2.769 0.096 0.239
2019 51 2.711 0.196 0.401
2019 51 2.723 0.140 0.495
2019 51 2.718 0.204 0.516
2019 51 2.763 0.330 0.567
2019 51 2.609 0.381 0.696
2019 51 2.603 0.477 0.750
2019 51 2.695 -0.365 0.298
2019 51 2.692 -0.352 0.225
2019 51 2.699 -0.300 0.302
2019 51 2.794 -0.046 0.357
2019 51 2.733 0.396 0.450
2019 51 2.728 0.701 0.057
2019 51 2.459 1.251 -0.039
2019 51 1.990 1.494 0.544
2019 51 1.470 1.156 1.547
2019 51 2.284 1.406 0.573
2019 51 2.268 1.477 0.586
2019 51 1.851 1.493 1.126
2019 51 2.165 1.371 0.672
2019 51 2.261 1.213 0.669
2019 51 2.429 0.968 0.584
2019 51 2.617 0.326 0.532
2019 51 2.093 0.792 1.117
2019 51 2.033 0.643 1.475
2019 51 1.817 1.209 1.440
2019 51 1.388 1.923 1.174
2019 51 1.665 1.938 1.201
2019 51 1.810 1.844 1.191
2019 51 2.055 1.539 1.215
2019 51 1.687 1.562 1.624
2019 51 1.788 1.832 1.243
2019 51 2.403 1.701 0.924
2019 51 2.341 1.578 0.983
2019 51 2.490 1.562 0.988
2019 51 2.803 1.187 0.871
2019 51 2.747 1.127 1.023
2019 51 2.821 1.165 1.112
2019 51 2.737 1.123 1.277
2019 51 2.864 0.739 1.234
2019 51 2.665 0.875 1.345
2019 51 1.363 1.639 1.709
2019 51 1.604 0.898 1.944
2019 51 2.777 0.628 1.383
2019 51 2.901 0.672 1.234
2019 51 2.625 0.756 1.583
2019 51 2.452 0.741 1.677
2019 51 1.803 0.986 1.986
2019 51 1.454 0.910 2.196
2019 51 1.640 1.051 2.052
2019 51 1.686 1.542 1.663
2019 51 1.781 1.172 1.901
2019 51 2.378 0.825 1.684
2019 51 2.702 0.405 1.298
2019 51 2.914 0.011 1.166
2019 51 2.342 1.024 1.275
2019 51 1.678 2.095 1.270
2019 51 2.118 1.824 1.048
2019 51 1.996 1.891 1.114
2019 51 1.980 1.802 1.157
2019 51 2.249 1.626 1.177
2019 51 2.512 1.549 0.929
2019 51 2.740 1.200 0.828
2019 51 2.851 1.034 0.744
2019 51 2.863 1.033 0.832
2019 51 2.669 1.421 0.879
2019 51 2.631 1.603 0.601
2019 51 2.742 1.388 0.838
2019 51 2.742 1.268 0.896
2019 51 2.669 1.108 0.897
2019 51 2.747 0.987 0.860
2019 51 2.782 1.104 0.912
2019 51 2.855 1.028 0.830
2019 51 2.874 0.719 0.772
2019 51 2.983 0.758 0.645
2019 51 2.937 0.811 0.787
2019 51 2.940 0.803 0.878
2019 51 2.959 0.828 0.918
2019 51 2.938 0.886 0.912
2019 51 2.778 0.900 1.062
2019 51 2.711 0.904 1.293
2019 51 2.701 0.874 1.260
2019 51 2.724 0.805 1.309
2019 51 2.500 0.955 1.484
2019 51 2.337 1.195 1.412
2019 51 2.490 1.328 1.135
2019 51 2.462 1.317 1.040
2019 51 2.554 1.306 0.696
2019 51 2.565 1.302 0.426
2019 51 2.791 1.313 0.368
2019 51 3.000 0.991 0.656
2019 51 2.943 0.979 0.778
2019 51 3.039 1.061 0.776
2019 51 3.014 1.145 0.869
2019 51 3.189 0.942 0.805
2019 51 3.179 0.676 0.725
2019 51 2.849 0.651 1.181
2019 51 2.862 0.946 1.116
2019 51 2.964 0.831 0.858
2019 51 3.151 0.693 0.522
2019 51 3.065 0.630 0.237
2019 51 3.079 0.300 -0.018
2019 51 2.882 0.178 -0.178
2019 51 2.683 0.086 -0.292
2019 51 2.349 -1.003 -0.827
2019 51 2.311 -0.975 -0.936
2019 51 2.107 -1.279 -0.993
2019 51 1.962 -1.367 -0.993
2019 51 2.133 -1.318 -0.871
2019 51 2.186 -1.250 -0.825
2019 51 2.177 -1.294 -0.889
2019 51 2.251 -1.277 -0.834
2019 51 2.608 -0.917 -0.323
2019 51 3.014 -0.088 0.116
2019 51 2.928 0.016 0.276
2019 51 2.961 0.310 0.394
2019 51 2.942 0.514 0.607
2019 51 3.099 0.268 0.237
2019 51 3.045 0.283 0.283
2019 51 3.117 0.245 0.199
2019 51 3.389 0.551 0.435
2019 51 3.392 0.385 0.588
2019 51 3.343 0.711 0.599
2019 51 3.332 0.695 0.537
2019 51 3.416 0.629 0.508
2019 51 3.325 0.639 0.557
2019 51 3.330 0.665 0.610
2019 51 3.334 0.591 0.639
2019 51 3.358 0.613 0.674
2019 51 3.439 0.583 0.590
2019 51 3.162 0.706 0.524
2019 51 3.355 0.786 0.501
2019 51 3.436 0.720 0.526
2019 51 3.535 0.642 0.442
2019 51 3.658 0.556 0.306
2019 51 3.556 -0.135 0.366
2019 51 3.503 -0.569 0.301
2019 51 3.419 -0.514 0.396
2019 51 3.395 -0.533 0.406
2019 51 3.482 -0.348 0.421
2019 51 3.493 -0.175 0.428
2019 51 3.478 -0.508 0.342
2019 51 3.476 -0.491 0.365
2019 51 3.553 0.016 0.292
2019 51 3.565 -0.148 0.433
2019 51 3.621 -0.400 0.443
2019 51 3.584 -0.086 0.650
2019 51 3.523 -0.254 0.459
2019 51 3.522 -0.541 0.412
2019 51 3.464 -0.698 0.270
2019 51 3.507 -0.628 0.414
2019 51 3.516 -0.339 0.576
2019 51 3.722 -0.200 0.544
2019 51 3.694 -0.168 0.557
2019 51 3.489 0.001 0.404
2019 51 3.599 -0.254 0.385
2019 51 3.494 -0.530 0.351
2019 51 3.455 -0.515 0.383
2019 51 3.554 -0.560 0.349
2019 51 3.450 -0.591 0.247
2019 51 3.466 -0.640 0.158
2019 51 3.412 -0.702 0.005
2019 51 3.418 -0.804 -0.037
2019 51 3.392 -0.823 -0.103
2019 51 3.302 -0.862 -0.139
2019 51 3.332 -0.919 -0.186
2019 51 3.292 -1.093 -0.145
2019 51 3.276 -1.112 -0.176
2019 51 3.156 -1.074 -0.137
2019 51 3.193 -1.039 -0.266
2019 51 3.103 -1.035 -0.231
2019 51 3.023 -1.128 -0.051
2019 51 3.011 -1.084 -0.029
2019 51 2.886 -1.207 -0.321
2019 51 2.946 -1.368 -0.253
2019 51 2.998 -1.381 -0.233
2019 51 3.017 -1.402 -0.184
2019 51 3.004 -1.409 -0.187
2019 51 3.017 -1.363 -0.145
2019 51 3.064 -1.368 -0.090
2019 51 3.042 -1.378 -0.064
2019 51 2.993 -1.368 0.020
2019 51 2.966 -1.385 0.059
2019 51 3.006 -1.390 0.112
2019 51 3.034 -1.367 0.117
2019 51 3.113 -1.347 0.181
2019 51 3.205 -1.388 0.145
2019 51 3.227 -1.398 0.173
2019 51 3.133 -1.383 0.228
2019 51 3.048 -1.323 0.213
2019 51 3.086 -1.382 0.245
2019 51 3.110 -1.382 0.280
2019 51 3.110 -1.364 0.298
2019 51 3.089 -1.386 0.343
2019 51 3.116 -1.344 0.340
2019 51 3.008 -1.282 0.347
2019 51 3.160 -1.417 0.172
2019 51 2.903 -1.623 -0.114
2019 51 2.711 -1.658 -0.027
2019 51 2.690 -1.776 0.047
2019 51 2.619 -1.845 0.002
2019 51 2.517 -1.669 -0.002
2019 51 2.583 -1.848 -0.006
2019 51 2.674 -1.764 -0.116
2019 51 2.569 -1.783 -0.126
2019 51 2.520 -1.851 -0.176
2019 51 2.533 -1.842 -0.064
2019 51 2.498 -1.799 -0.035
2019 51 2.415 -1.720 0.070
2019 51 2.358 -1.640 0.046
2019 51 2.311 -1.603 0.054
2019 51 2.247 -1.608 0.095
2019 51 2.318 -1.672 0.095
2019 51 2.302 -1.591 0.074
2019 51 2.373 -1.529 0.102
2019 51 2.358 -1.659 0.174
2019 51 2.430 -1.654 0.187
2019 51 2.390 -1.681 0.187
2019 51 2.485 -1.619 0.237
2019 51 2.623 -1.603 0.225
2019 51 2.623 -1.684 0.235
2019 51 2.523 -1.685 0.221
2019 51 2.562 -1.652 0.206
2019 51 2.411 -1.806 0.242
2019 51 2.505 -1.825 0.269
2019 51 2.566 -1.776 0.296
2019 51 2.705 -1.689 0.299
2019 51 2.599 -1.691 0.247
2019 51 2.575 -1.683 0.308
2019 51 2.601 -1.810 0.282
2019 51 2.533 -1.994 0.375
2019 51 2.118 -2.192 0.384
2019 51 1.998 -2.145 0.322
2019 51 1.786 -2.005 0.407
2019 51 2.037 -1.919 0.429
2019 51 2.291 -1.764 0.393
2019 51 2.287 -1.729 0.419
2019 51 2.225 -1.782 0.473
2019 51 2.365 -1.826 0.420
2019 51 2.380 -1.682 0.469
2019 51 2.452 -1.511 0.630
2019 51 2.560 -1.454 0.712
2019 51 2.529 -1.552 0.615
2019 51 2.562 -1.600 0.561
2019 51 2.516 -1.643 0.491
2019 51 2.730 -1.566 0.550
2019 51 2.700 -1.515 0.706
2019 51 2.710 -1.572 0.525
2019 51 2.671 -1.596 0.417
2019 51 2.513 -1.719 0.400
2019 51 2.458 -1.813 0.244
2019 51 2.544 -1.812 0.307
2019 51 2.407 -1.946 0.211
2019 51 2.054 -2.091 0.480
2019 51 1.919 -2.135 0.408
2019 51 1.836 -2.160 0.405
2019 51 1.873 -2.204 0.340
2019 51 1.856 -2.175 0.265
2019 51 1.857 -1.995 0.388
2019 51 2.464 -1.231 0.691
2019 51 2.342 -1.329 0.619
2019 51 2.325 -1.369 0.585
2019 51 2.418 -1.319 0.585
2019 51 2.301 -1.407 0.512
2019 51 2.239 -1.471 0.495
2019 51 2.188 -1.491 0.537
2019 51 2.193 -1.503 0.378
2019 51 2.129 -1.521 0.407
2019 51 2.037 -1.605 0.375
2019 51 2.043 -1.596 0.275
2019 51 2.208 -1.475 0.258
2019 51 2.363 -1.400 0.319
2019 51 2.442 -1.223 0.498
2019 51 2.511 -1.193 0.552
2019 51 1.837 -1.870 0.216
2019 51 1.842 -1.899 0.174
2019 51 1.772 -1.955 0.125
2019 51 1.773 -1.817 0.150
2019 51 1.844 -1.539 0.256
2019 51 1.515 -1.484 0.045
2019 51 1.345 -1.481 -0.047
2019 51 1.530 -1.570 0.024
2019 51 1.850 -1.387 0.223
2019 51 2.124 -1.150 0.460
2019 51 1.959 -1.418 0.211
2019 51 2.141 -1.247 0.339
2019 51 2.081 -1.284 0.332
2019 51 2.215 -1.147 0.279
2019 51 2.444 -0.971 0.173
2019 51 2.154 -1.180 0.243
2019 51 2.142 -1.205 0.223
2019 51 2.198 -1.153 0.240
2019 51 2.233 -1.166 0.300
2019 51 2.241 -1.188 0.347
2019 51 2.072 -1.126 0.251
2019 51 1.409 -1.422 0.079
2019 51 1.505 -1.266 0.125
2019 51 1.621 -1.291 0.257
2019 51 1.800 -1.197 0.141
2019 51 1.460 -1.067 0.225
2019 51 1.247 -0.896 0.020
2019 51 1.167 -0.821 0.059
2019 51 1.157 -0.741 0.020
2019 51 1.165 -0.753 0.047
2019 51 1.229 -0.719 0.033
2019 51 1.322 -0.732 0.076
2019 51 1.382 -0.684 0.103
2019 51 1.622 -0.649 0.186
2019 51 1.489 -0.572 0.202
2019 51 1.504 -0.508 0.201
2019 51 1.752 -0.566 0.318
2019 51 1.894 -0.467 0.428
2019 51 1.846 -0.493 0.366
2019 51 1.797 -0.674 0.306
2019 51 1.809 -0.729 0.222
2019 51 1.125 -0.689 -0.069
2019 51 1.170 -0.386 0.045
2019 51 1.204 -0.505 0.020
2019 51 1.207 -0.613 -0.032
2019 51 1.152 -0.438 0.016
2019 51 1.099 -0.609 -0.142
2019 51 1.265 -0.100 0.260
2019 51 1.149 -0.167 0.223
2019 51 1.163 -0.168 0.165
2019 51 1.220 -0.137 0.067
2019 51 1.169 -0.148 0.033
2019 51 1.234 -0.229 -0.030
2019 51 1.193 -0.303 -0.098
2019 51 1.159 -0.338 -0.157
2019 51 1.072 -0.363 -0.246
2019 51 1.043 -0.398 -0.227
2019 51 1.036 -0.480 -0.344
2019 51 1.032 -0.445 -0.302
2019 51 0.912 -0.451 -0.363
2019 51 1.025 -0.399 -0.349
2019 51 1.201 -0.377 -0.278
2019 51 1.225 -0.350 -0.143
2019 51 1.176 -0.344 -0.110
2019 51 1.100 -0.336 -0.152
2019 51 1.059 -0.365 -0.128
2019 51 0.946 -0.340 -0.069
2019 51 0.829 -0.398 -0.191
2019 51 0.787 -0.425 -0.238
2019 51 0.885 -0.409 -0.275
2019 51 0.865 -0.424 -0.309
2019 51 1.048 -0.323 -0.083
2019 51 1.081 -0.334 -0.094
2019 51 1.044 -0.441 -0.130
2019 51 0.900 -0.434 -0.214
2019 51 1.025 -0.488 -0.221
2019 51 1.049 -0.354 -0.233
2019 51 1.080 -0.400 -0.182
2019 51 1.440 -0.675 -0.057
2019 51 1.304 -0.688 -0.001
2019 51 1.479 -0.778 -0.068
2019 51 1.597 -0.687 -0.124
2019 51 1.609 -0.715 -0.039
2019 51 1.621 -0.632 0.013
2019 51 1.546 -0.692 -0.021
2019 51 1.616 -0.494 -0.054
2019 51 1.588 -0.452 -0.109
2019 51 1.412 -0.517 -0.038
2019 51 1.326 -0.834 0.168
2019 51 1.347 -0.929 0.035
2019 51 1.249 -0.935 0.184
2019 51 1.324 -0.877 0.200
2019 51 1.325 -0.858 0.132
2019 51 1.362 -0.757 0.080
2019 51 1.240 -0.902 0.111
2019 51 1.283 -0.959 0.170
2019 51 1.380 -0.924 0.201
2019 51 1.419 -0.911 0.213
2019 51 1.410 -0.834 0.222
2019 51 1.346 -0.888 0.218
2019 51 0.664 -1.051 -0.115
2019 51 1.280 -0.729 -0.130
2019 51 1.347 -0.600 -0.189
2019 51 1.209 -0.825 -0.140
2019 51 0.323 -1.175 -0.170
2019 51 0.254 -1.262 -0.200
2019 51 0.337 -1.267 -0.199
2019 51 0.078 -1.188 -0.169
2019 51 0.145 -1.164 -0.218
2019 51 0.178 -1.171 -0.100
2019 51 0.151 -1.050 -0.101
2019 51 0.272 -1.050 -0.488
2019 51 0.292 -1.076 -0.063
2019 51 -0.221 -0.561 -0.705
2019 51 -0.135 -0.603 -0.876
2019 51 -0.113 -0.648 -0.860
2019 51 0.078 -0.781 -0.626
2019 51 0.201 -0.694 -0.880
2019 51 0.225 -0.927 -0.676
2019 51 0.263 -1.039 -0.593
2019 51 0.043 -0.861 -0.280
2019 51 0.058 -0.853 -0.308
2019 51 -0.111 -0.847 -0.084
2019 51 -0.251 -0.867 -0.025
2019 51 -0.300 -0.664 0.162
2019 51 0.222 -0.778 -0.434
2019 51 0.333 -0.778 0.098
2019 51 0.293 -0.607 0.483
2019 51 0.336 -0.685 0.460
2019 51 0.849 -1.005 -0.030
2019 51 1.120 -1.363 -0.093
2019 51 1.176 -1.221 -0.602
2019 51 1.243 -1.145 -0.646
2019 51 1.312 -1.154 -0.541
2019 51 1.335 -1.188 -0.445
2019 51 1.432 -1.160 -0.494
2019 51 1.369 -1.114 -0.562
2019 51 1.429 -1.046 -0.563
2019 51 1.576 -1.076 -0.633
2019 51 1.586 -1.064 -0.678
2019 51 1.676 -1.070 -0.751
2019 51 1.507 -1.017 -0.714
2019 51 1.457 -0.982 -0.679
2019 51 1.342 -1.127 -0.645
2019 51 1.343 -1.007 -0.634
2019 51 1.587 -1.083 -0.804
2019 51 1.595 -1.107 -0.646
2019 51 1.504 -1.139 -0.576
2019 51 1.385 -1.277 -0.538
2019 51 1.361 -1.280 -0.515
2019 51 1.400 -1.268 -0.439
2019 51 1.370 -1.240 -0.458
2019 51 1.422 -1.205 -0.691
2019 51 1.293 -1.234 -0.636
2019 51 1.256 -1.265 -0.588
2019 51 1.308 -1.209 -0.500
2019 51 1.200 -1.252 -0.538
2019 51 0.816 -1.150 -0.733
2019 51 -0.159 -0.879 -1.099
2019 51 0.201 -1.020 -0.883
2019 51 0.170 -0.928 -0.871
2019 51 -0.061 -0.827 -0.837
2019 51 -0.025 -0.911 -0.780
2019 51 0.040 -1.023 -0.820
2019 51 0.142 -1.243 -0.340
2019 51 -0.032 -1.165 -0.464
2019 51 0.046 -1.060 -0.597
2019 51 0.089 -1.164 -0.534
2019 51 0.071 -1.220 -0.556
2019 51 0.507 -1.154 -0.286
2019 51 0.216 -1.186 -0.303
2019 51 0.371 -1.279 -0.175
2019 51 0.593 -1.239 -0.346
2019 51 0.681 -1.188 -0.343
2019 51 0.763 -1.172 -0.323
2019 51 1.004 -1.141 -0.497
2019 51 1.186 -0.947 -0.743
2019 51 1.361 -1.143 -0.826
2019 51 0.826 -1.575 -0.321
2019 51 0.634 -1.632 0.122
2019 51 0.762 -1.772 0.054
2019 51 0.739 -1.885 0.089
2019 51 0.849 -1.895 -0.126
2019 51 0.880 -1.877 -0.304
2019 51 0.879 -1.749 -0.428
2019 51 0.807 -1.899 -0.551
2019 51 0.854 -1.876 -0.527
2019 51 0.841 -1.761 -0.614
2019 51 1.255 -1.337 -0.794
2019 51 1.257 -1.174 -0.918
2019 51 1.120 -1.285 -0.886
2019 51 1.144 -1.309 -0.879
2019 51 1.140 -1.291 -0.906
2019 51 1.073 -1.340 -0.906
2019 51 1.069 -1.355 -0.935
2019 51 1.102 -1.270 -0.875
2019 51 1.124 -1.316 -0.744
2019 51 1.156 -1.288 -0.530
2019 51 0.524 -1.320 -0.881
2019 51 0.766 -1.340 -0.575
2019 51 1.250 -1.127 -0.302
2019 51 0.803 -1.109 -0.600
2019 51 0.192 -1.218 -0.722
2019 51 0.320 -1.214 -0.694
2019 51 0.334 -1.173 -0.646
2019 51 1.079 -1.085 -0.662
2019 51 1.118 -1.068 -0.606
2019 51 0.781 -1.297 -0.740
2019 51 0.887 -1.326 -0.727
2019 51 0.982 -1.205 -0.599
2019 51 0.888 -1.101 -0.637
2019 51 0.997 -1.064 -0.634
2019 51 0.634 -1.083 -0.793
2019 51 0.453 -1.087 -0.915
2019 51 0.327 -1.183 -0.971
2019 51 0.524 -1.429 -0.843
2019 51 0.569 -1.356 -0.873
2019 51 0.384 -1.415 -0.693
2019 51 0.510 -1.443 -0.712
2019 51 0.709 -1.368 -0.793
2019 51 0.827 -1.237 -0.914
2019 51 0.607 -1.301 -0.890
2019 51 0.497 -1.318 -0.850
2019 51 0.323 -1.354 -0.838
2019 51 0.542 -1.328 -0.868
2019 51 0.544 -1.336 -0.837
2019 51 0.543 -1.355 -0.874
2019 51 0.657 -1.372 -0.849
2019 51 0.731 -1.473 -0.857
2019 51 0.442 -1.509 -1.014
2019 51 0.587 -1.446 -0.878
2019 51 0.714 -1.418 -0.878
2019 51 0.787 -1.341 -0.856
2019 51 0.828 -1.380 -0.861
2019 51 0.737 -1.347 -1.022
2019 51 0.697 -1.427 -1.010
2019 51 0.661 -1.319 -1.026
2019 51 0.600 -1.334 -0.972
2019 51 0.621 -1.276 -0.964
2019 51 0.640 -1.279 -0.904
2019 51 0.768 -1.279 -0.875
2019 51 0.786 -1.336 -0.680
2019 51 0.754 -1.309 -0.696
2019 51 0.677 -1.396 -0.804
2019 51 0.645 -1.459 -0.878
2019 51 0.727 -1.546 -1.036
2019 51 0.724 -1.525 -1.064
2019 51 0.804 -1.479 -1.060
2019 51 0.614 -1.523 -1.126
2019 51 0.600 -1.588 -1.053
2019 51 0.710 -1.606 -1.082
2019 51 0.650 -1.606 -1.102
2019 51 0.764 -1.552 -1.109
2019 51 0.778 -1.451 -1.119
2019 51 0.906 -1.548 -1.108
2019 51 0.924 -1.461 -1.086
2019 51 0.876 -1.495 -1.041
2019 51 0.656 -1.486 -1.079
2019 51 0.780 -1.455 -1.088
2019 51 0.924 -1.439 -1.117
2019 51 0.839 -1.403 -1.229
2019 51 0.774 -1.383 -1.194
2019 51 0.835 -1.420 -1.145
2019 51 0.886 -1.487 -1.196
2019 51 1.077 -1.395 -0.993
2019 51 0.779 -1.284 -1.033
2019 51 0.710 -1.253 -1.006
2019 51 1.219 -1.104 -0.865
2019 51 1.399 -1.051 -0.767
2019 51 1.298 -1.124 -0.762
2019 51 1.432 -1.018 -0.776
2019 51 1.776 -0.842 -0.492
2019 51 1.831 -0.766 -0.307
2019 51 1.529 -0.933 -0.589
2019 51 1.530 -0.926 -0.513
