year day hr min sec b_gse_x b_gse_y b_gse_z 
2019 49 9 38 36.989 3.223 -4.996 0.327
2019 49 9 39 41.011 3.240 -5.107 0.523
2019 49 9 40 45.034 3.245 -5.339 0.503
2019 49 9 41 49.056 3.316 -5.416 0.302
2019 49 9 42 52.992 3.369 -4.950 -0.171
2019 49 9 43 57.014 3.471 -4.124 -1.269
2019 49 9 45 1.037 3.268 -3.679 -1.571
2019 49 9 46 4.973 3.227 -3.582 -1.906
2019 49 9 47 8.995 3.446 -3.375 -1.863
2019 49 9 48 13.018 3.051 -3.330 -1.776
2019 49 9 49 17.040 3.087 -3.270 -1.815
2019 49 9 50 20.976 2.848 -3.073 -1.586
2019 49 9 51 24.998 2.486 -2.732 -2.210
2019 49 9 52 29.021 2.497 -2.480 -2.006
2019 49 9 53 33.043 2.473 -2.429 -1.863
2019 49 9 54 36.979 2.281 -2.267 -2.067
2019 49 9 55 41.002 2.207 -2.145 -2.370
2019 49 9 56 45.024 2.397 -1.935 -2.260
2019 49 9 57 49.046 2.335 -1.829 -2.358
2019 49 9 58 52.982 2.225 -1.786 -2.287
2019 49 9 59 57.005 2.290 -2.000 -2.163
2019 49 10 1 1.027 2.150 -1.869 -2.362
2019 49 10 2 5.050 1.979 -1.688 -2.403
2019 49 10 3 8.986 1.797 -1.614 -2.402
2019 49 10 4 13.008 1.977 -1.767 -2.446
2019 49 10 5 17.030 1.941 -1.819 -2.251
2019 49 10 6 21.053 1.715 -1.520 -2.468
2019 49 10 7 24.989 1.563 -1.224 -2.756
2019 49 10 8 29.011 1.441 -1.303 -2.824
2019 49 10 9 33.034 1.230 -1.469 -2.864
2019 49 10 10 37.056 1.409 -1.783 -3.452
2019 49 10 11 40.992 1.222 -1.656 -3.257
2019 49 10 12 45.014 1.105 -1.624 -3.464
2019 49 10 13 49.037 1.339 -1.749 -3.833
2019 49 10 14 52.973 1.243 -1.573 -3.931
2019 49 10 15 56.995 1.089 -1.356 -3.808
2019 49 10 17 1.018 1.214 -0.918 -3.849
2019 49 10 18 5.040 0.104 -0.448 -3.978
2019 49 10 19 8.976 -0.152 -0.318 -4.009
2019 49 10 20 12.998 -0.515 -0.933 -3.847
2019 49 10 21 17.021 -0.460 -1.087 -3.887
2019 49 10 22 21.043 -0.406 -0.717 -4.056
2019 49 10 23 24.979 -0.438 -0.504 -4.054
2019 49 10 24 29.002 -0.462 -0.408 -4.018
2019 49 10 25 33.024 -0.188 -1.395 -3.614
2019 49 10 26 37.046 0.009 -0.793 -3.809
2019 49 10 27 40.982 -0.382 -0.805 -3.942
2019 49 10 28 45.005 -0.534 -0.083 -3.917
2019 49 10 29 49.027 -0.303 -0.240 -3.064
2019 49 10 30 53.050 0.502 0.234 -2.463
2019 49 10 31 56.986 0.875 0.491 -2.239
2019 49 10 33 1.008 0.718 0.503 -1.987
2019 49 10 34 5.030 0.649 0.310 -1.965
2019 49 10 35 9.053 0.554 0.640 -2.244
2019 49 10 36 12.989 0.128 1.031 -2.447
2019 49 10 37 17.011 0.422 0.938 -1.874
2019 49 10 38 21.034 -0.297 -0.071 -2.562
2019 49 10 39 25.056 -0.562 0.640 -2.718
2019 49 10 40 28.992 -0.273 1.143 -2.751
2019 49 10 41 33.014 0.026 1.732 -2.825
2019 49 10 42 37.037 0.368 2.052 -2.634
2019 49 10 43 40.973 -0.704 1.497 -3.954
2019 49 10 44 44.995 -1.419 1.429 -3.807
2019 49 10 45 49.018 -1.714 1.281 -4.124
2019 49 10 46 53.040 -1.892 1.318 -3.972
2019 49 10 47 56.976 -2.275 0.948 -4.092
2019 49 10 49 0.998 -2.775 0.238 -3.799
2019 49 10 50 5.021 -2.981 -0.065 -3.579
2019 49 10 51 9.043 -3.111 -0.046 -3.562
2019 49 10 52 12.979 -3.042 0.475 -3.183
2019 49 10 53 17.002 -3.022 -0.018 -3.273
2019 49 10 54 21.024 -3.284 0.066 -3.170
2019 49 10 55 25.046 -3.303 -0.312 -3.215
2019 49 10 56 28.982 -3.327 -0.857 -2.810
2019 49 10 57 33.005 -2.726 -2.641 -1.241
2019 49 10 58 37.027 -1.923 -3.980 0.145
2019 49 10 59 41.050 -1.979 -4.118 -0.271
2019 49 11 0 44.986 -2.685 -3.892 0.137
2019 49 11 1 49.008 -2.763 -3.892 -0.740
2019 49 11 2 53.030 -2.494 -4.025 -1.142
2019 49 11 3 57.053 -3.208 -2.933 -1.893
2019 49 11 5 0.989 -3.075 -3.134 -2.080
2019 49 11 6 5.011 -3.173 -2.990 -2.510
2019 49 11 7 9.034 -3.116 -2.385 -3.381
2019 49 11 8 13.056 -3.082 -2.298 -3.294
2019 49 11 9 16.992 -3.480 -2.832 -2.484
2019 49 11 10 21.014 -3.603 -2.854 -2.137
2019 49 11 11 25.037 -3.550 -3.013 -1.631
2019 49 11 12 29.059 -3.543 -2.275 -2.327
2019 49 11 13 32.995 -3.323 -2.066 -2.583
2019 49 11 14 37.018 -3.377 -2.394 -2.501
2019 49 11 15 41.040 -3.308 -2.117 -2.607
2019 49 11 16 44.976 -3.086 -0.796 -2.810
2019 49 11 17 48.998 -3.003 -1.145 -2.820
2019 49 11 18 53.021 -3.135 -1.762 -2.519
2019 49 11 19 57.043 -3.167 -1.385 -2.793
2019 49 11 21 0.979 -3.071 -1.005 -2.922
2019 49 11 22 5.002 -3.186 -0.552 -2.807
2019 49 11 23 9.024 -2.965 -1.593 -2.807
2019 49 11 24 13.046 -3.213 -0.468 -2.919
2019 49 11 25 16.982 -3.158 0.509 -3.025
2019 49 11 26 21.005 -2.792 0.614 -3.365
2019 49 11 27 25.027 -3.079 -0.217 -3.116
2019 49 11 28 29.050 -2.967 -0.895 -3.112
2019 49 11 29 32.986 -3.080 -0.955 -3.086
2019 49 11 30 37.008 -3.103 -1.226 -3.077
2019 49 11 31 41.030 -3.180 -1.599 -3.027
2019 49 11 32 45.053 -3.384 -1.701 -2.846
2019 49 11 33 48.989 -3.072 -2.084 -2.966
2019 49 11 34 53.011 -3.206 -2.472 -2.556
2019 49 11 35 57.034 -3.491 -1.620 -2.856
2019 49 11 37 1.056 -4.498 -0.117 -1.316
2019 49 11 38 4.992 -4.219 -1.094 -1.646
2019 49 11 39 9.014 -3.342 -1.795 -2.836
2019 49 11 40 13.037 -2.831 -2.894 -2.541
2019 49 11 41 16.973 -3.558 -1.611 -2.701
2019 49 11 42 20.995 -2.819 -3.097 -2.001
2019 49 11 43 25.018 -1.856 -3.783 -1.768
2019 49 11 44 29.040 -1.843 -3.943 -1.768
2019 49 11 45 32.976 -1.921 -3.531 -2.163
2019 49 11 46 36.998 -1.668 -2.910 -2.718
2019 49 11 47 41.021 -1.279 -3.479 -2.345
2019 49 11 48 45.043 -1.423 -3.580 -2.177
2019 49 11 49 48.979 -1.471 -3.729 -2.163
2019 49 11 50 53.002 -1.323 -3.813 -2.203
2019 49 11 51 57.024 -2.106 -3.720 -1.862
2019 49 11 53 1.046 -1.734 -4.063 -1.643
2019 49 11 54 4.982 -1.967 -3.995 -1.485
2019 49 11 55 9.005 -1.819 -4.073 -0.914
2019 49 11 56 13.027 -1.767 -4.186 -0.943
2019 49 11 57 17.050 -1.824 -4.034 -1.313
2019 49 11 58 20.986 -1.982 -3.956 -1.565
2019 49 11 59 25.008 -2.123 -3.769 -1.796
2019 49 12 0 29.030 -2.276 -3.696 -1.819
2019 49 12 1 33.053 -2.528 -3.236 -2.130
2019 49 12 2 36.989 -2.126 -3.719 -1.651
2019 49 12 3 41.011 -1.914 -4.035 -1.332
2019 49 12 4 45.034 -1.526 -4.282 -0.903
2019 49 12 5 49.056 -1.868 -4.141 -1.500
2019 49 12 6 52.992 -1.876 -4.133 -1.504
2019 49 12 7 57.014 -1.594 -4.443 -1.061
2019 49 12 9 1.037 -0.670 -4.996 -0.382
2019 49 12 10 5.059 -0.528 -5.097 -0.304
2019 49 12 11 8.995 -0.707 -5.062 -0.404
2019 49 12 12 13.018 -0.117 -5.029 0.074
2019 49 12 13 17.040 -0.044 -5.014 0.198
2019 49 12 14 20.976 -0.662 -5.028 -0.063
2019 49 12 15 24.998 -0.173 -4.980 -0.390
2019 49 12 16 29.021 0.204 -5.000 -0.117
2019 49 12 17 33.043 -0.092 -4.992 0.460
2019 49 12 18 36.979 0.003 -4.914 0.588
2019 49 12 19 41.002 -0.984 -4.263 -1.136
2019 49 12 20 45.024 -0.407 -4.416 -0.960
2019 49 12 21 49.046 -0.121 -4.283 -1.295
2019 49 12 22 52.982 -0.074 -4.725 -0.122
2019 49 12 23 57.005 0.345 -4.332 0.624
2019 49 12 25 1.027 0.417 -4.332 0.355
2019 49 12 26 5.050 -2.249 -2.811 -1.833
2019 49 12 27 8.986 -2.221 -2.809 -1.671
2019 49 12 28 13.008 -2.080 -2.964 -1.589
2019 49 12 29 17.030 -1.584 -3.454 -1.336
2019 49 12 30 21.053 -1.708 -3.667 -1.074
2019 49 12 31 24.989 -0.590 -4.167 -0.328
2019 49 12 32 29.011 -0.156 -4.742 -0.138
2019 49 12 33 33.034 -0.038 -4.709 -0.523
2019 49 12 34 37.056 0.151 -4.872 -0.344
2019 49 12 35 40.992 0.309 -4.985 -0.307
2019 49 12 36 45.014 0.133 -4.947 -0.679
2019 49 12 37 49.037 -0.013 -4.915 -0.834
2019 49 12 38 52.973 0.070 -4.871 -0.647
2019 49 12 39 56.995 -0.099 -5.023 -0.343
2019 49 12 41 1.018 -0.065 -4.964 -0.888
2019 49 12 42 5.040 -0.287 -4.957 -0.976
2019 49 12 43 8.976 -0.388 -4.982 -0.891
2019 49 12 44 12.998 -0.316 -4.779 -1.003
2019 49 12 45 17.021 -0.311 -4.937 -0.788
2019 49 12 46 21.043 -0.177 -4.999 -0.658
2019 49 12 47 24.979 -0.423 -4.916 -1.022
2019 49 12 48 29.002 -0.011 -4.720 -0.177
2019 49 12 49 33.024 -0.310 -4.499 -1.641
2019 49 12 50 37.046 -0.277 -4.625 -1.233
2019 49 12 51 40.982 0.190 -4.776 0.054
2019 49 12 52 45.005 0.522 -4.804 0.227
2019 49 12 53 49.027 -0.104 -4.710 -0.709
2019 49 12 54 53.050 -0.426 -4.016 -1.925
2019 49 12 55 56.986 -0.004 -3.817 -0.557
2019 49 12 57 1.008 0.198 -3.592 -0.167
2019 49 12 58 5.030 0.047 -3.859 -0.352
2019 49 12 59 9.053 -0.026 -3.653 -0.924
2019 49 13 0 12.989 -0.225 -3.499 -1.285
2019 49 13 1 17.011 -0.150 -3.614 -1.075
2019 49 13 2 21.034 -0.420 -3.715 -0.987
2019 49 13 3 25.056 -0.449 -3.697 -0.938
2019 49 13 4 28.992 -0.467 -3.556 -0.715
2019 49 13 5 33.014 -0.034 -3.650 -0.890
2019 49 13 6 37.037 0.049 -3.776 -0.944
2019 49 13 7 40.973 -0.136 -3.407 -1.302
2019 49 13 8 44.995 -0.213 -3.429 -1.328
2019 49 13 9 49.018 0.222 -4.062 -0.089
2019 49 13 10 53.040 0.087 -4.048 -0.060
2019 49 13 11 56.976 0.051 -4.009 -0.187
2019 49 13 13 0.998 0.169 -4.072 -0.223
2019 49 13 14 5.021 0.361 -4.157 0.356
2019 49 13 15 9.043 0.771 -4.048 0.876
2019 49 13 16 12.979 0.204 -4.259 0.294
2019 49 13 17 17.002 0.296 -4.306 0.082
2019 49 13 18 21.024 0.063 -4.290 -0.243
2019 49 13 19 25.046 0.325 -4.274 -0.267
2019 49 13 20 28.982 0.425 -4.240 -0.610
2019 49 13 21 33.005 0.404 -4.230 -0.798
2019 49 13 22 37.027 0.442 -4.239 -0.751
2019 49 13 23 41.050 0.168 -4.326 -0.701
2019 49 13 24 44.986 0.268 -4.109 -0.566
2019 49 13 25 49.008 0.219 -4.099 -0.669
2019 49 13 26 53.030 0.021 -4.063 -0.813
2019 49 13 27 57.053 0.083 -4.168 -0.965
2019 49 13 29 0.989 0.047 -4.194 -0.941
2019 49 13 30 5.011 0.085 -4.198 -0.595
2019 49 13 31 9.034 0.114 -4.235 -0.512
2019 49 13 32 13.056 0.220 -4.239 -0.329
2019 49 13 33 16.992 0.277 -4.295 -0.294
2019 49 13 34 21.014 0.437 -4.227 -0.343
2019 49 13 35 25.037 0.239 -4.323 -0.239
2019 49 13 36 28.973 0.446 -4.248 0.009
2019 49 13 37 32.995 0.629 -4.297 -0.142
2019 49 13 38 37.018 1.002 -4.267 -0.563
2019 49 13 39 41.040 0.795 -4.410 -0.276
2019 49 13 40 44.976 0.838 -4.495 0.055
2019 49 13 41 48.998 1.064 -4.483 0.267
2019 49 13 42 53.021 0.530 -4.528 -0.149
2019 49 13 43 57.043 0.538 -4.541 -0.310
2019 49 13 45 0.979 0.993 -4.559 -0.297
2019 49 13 46 5.002 1.128 -4.494 -0.464
2019 49 13 47 9.024 0.929 -4.587 -0.145
2019 49 13 48 13.046 1.023 -4.538 0.772
2019 49 13 49 16.982 1.361 -4.641 0.592
2019 49 13 50 21.005 1.166 -4.787 0.759
2019 49 13 51 25.027 1.182 -4.770 0.601
2019 49 13 52 29.050 0.910 -4.605 1.013
2019 49 13 53 32.986 1.018 -4.613 0.956
2019 49 13 54 37.008 1.062 -4.613 0.748
2019 49 13 55 41.030 0.950 -4.600 0.641
2019 49 13 56 45.053 0.742 -4.628 0.446
2019 49 13 57 48.989 0.628 -4.673 0.237
2019 49 13 58 53.011 1.287 -4.602 0.586
2019 49 13 59 57.034 1.586 -4.422 0.869
2019 49 14 1 1.056 1.515 -4.514 0.870
2019 49 14 2 4.992 1.352 -4.607 0.755
2019 49 14 3 9.014 1.413 -4.658 0.667
2019 49 14 4 13.037 1.434 -4.648 0.480
2019 49 14 5 16.973 1.342 -4.601 0.785
2019 49 14 6 20.995 1.431 -4.569 0.682
2019 49 14 7 25.018 1.347 -4.600 0.554
2019 49 14 8 29.040 1.396 -4.646 0.512
2019 49 14 9 32.976 1.234 -4.699 0.601
2019 49 14 10 36.998 1.355 -4.659 0.700
2019 49 14 11 41.021 1.505 -4.590 0.736
2019 49 14 12 45.043 1.338 -4.626 0.911
2019 49 14 13 48.979 0.998 -4.665 0.975
2019 49 14 14 53.002 0.945 -4.584 1.055
2019 49 14 15 57.024 0.500 -4.313 0.911
2019 49 14 17 1.046 0.926 -4.024 1.489
2019 49 14 18 4.982 1.019 -3.979 1.208
2019 49 14 19 9.005 0.946 -4.001 0.955
2019 49 14 20 13.027 0.666 -4.033 0.763
2019 49 14 21 17.050 0.547 -3.979 0.808
2019 49 14 22 20.986 0.542 -3.966 0.491
2019 49 14 23 25.008 0.593 -3.938 0.829
2019 49 14 24 29.030 0.636 -3.948 0.807
2019 49 14 25 33.053 0.617 -3.920 0.784
2019 49 14 26 36.989 0.459 -3.653 1.082
2019 49 14 27 41.011 0.425 -3.237 0.860
2019 49 14 28 45.034 0.429 -3.398 1.263
2019 49 14 29 49.056 0.331 -3.254 1.393
2019 49 14 30 52.992 0.697 -2.924 -0.689
2019 49 14 31 57.014 0.786 -2.729 -1.339
2019 49 14 33 1.037 0.609 -3.051 -0.701
2019 49 14 34 5.059 0.645 -2.690 -0.982
2019 49 14 35 8.995 1.066 -2.796 -1.707
2019 49 14 36 13.018 1.135 -3.082 -1.071
2019 49 14 37 17.040 0.304 -2.678 -1.865
2019 49 14 38 20.976 0.405 -3.087 -1.045
2019 49 14 39 24.998 0.342 -3.240 -0.409
2019 49 14 40 29.021 0.363 -3.089 0.078
2019 49 14 41 33.043 1.486 -2.014 -2.395
2019 49 14 42 36.979 1.557 -2.296 -2.203
2019 49 14 43 41.002 1.252 -2.775 -1.907
2019 49 14 44 45.024 1.178 -3.147 -1.663
2019 49 14 45 49.046 1.018 -3.414 -1.265
2019 49 14 46 52.982 0.949 -3.249 -0.850
2019 49 14 47 57.005 0.927 -3.329 -0.818
2019 49 14 49 1.027 0.951 -3.414 -1.172
2019 49 14 50 5.050 0.713 -3.404 -0.757
2019 49 14 51 8.986 0.611 -3.308 -0.361
2019 49 14 52 13.008 0.440 -3.215 0.028
2019 49 14 53 17.030 0.447 -3.182 -0.133
2019 49 14 54 21.053 0.639 -3.281 -0.032
2019 49 14 55 24.989 0.718 -3.297 -0.137
2019 49 14 56 29.011 0.414 -3.348 -0.328
2019 49 14 57 33.034 0.684 -3.333 -0.037
2019 49 14 58 37.056 0.327 -3.489 -0.135
2019 49 14 59 40.992 0.496 -3.702 -0.045
2019 49 15 0 45.014 -0.356 -4.385 -0.752
2019 49 15 1 49.037 -1.201 -4.393 -1.598
2019 49 15 2 52.973 -1.394 -4.073 -1.597
2019 49 15 3 56.995 2.108 -3.266 0.190
2019 49 15 5 1.018 2.957 -2.981 1.120
2019 49 15 6 5.040 2.374 -3.429 0.856
2019 49 15 7 8.976 2.427 -2.963 1.108
2019 49 15 8 12.998 2.355 -3.585 0.743
2019 49 15 9 17.021 2.183 -3.679 0.307
2019 49 15 10 21.043 2.904 -3.395 0.471
2019 49 15 11 24.979 2.905 -3.339 0.529
2019 49 15 12 29.002 2.918 -3.382 0.199
2019 49 15 13 33.024 2.600 -3.672 -0.688
2019 49 15 14 37.046 2.764 -3.694 -0.765
2019 49 15 15 40.982 2.805 -3.754 -0.661
2019 49 15 16 45.005 2.915 -3.745 -0.615
2019 49 15 17 49.027 2.532 -3.936 -0.273
2019 49 15 18 53.050 2.532 -3.944 -0.339
2019 49 15 19 56.986 2.676 -3.815 -0.365
2019 49 15 21 1.008 2.672 -3.749 -0.469
2019 49 15 22 5.030 2.769 -3.683 -0.450
2019 49 15 23 9.053 2.419 -3.878 -0.607
2019 49 15 24 12.989 2.483 -3.946 -0.542
2019 49 15 25 17.011 2.290 -4.162 -0.048
2019 49 15 26 21.034 2.186 -4.226 0.110
2019 49 15 27 25.056 3.002 -3.648 -0.801
2019 49 15 28 28.992 1.924 -4.352 0.431
2019 49 15 29 33.014 2.674 -4.185 -0.163
2019 49 15 30 37.037 2.776 -3.898 -0.650
2019 49 15 31 41.059 2.728 -3.882 -0.776
2019 49 15 32 44.995 3.053 -3.334 -0.973
2019 49 15 33 49.018 3.071 -3.510 -1.020
2019 49 15 34 53.040 2.869 -3.458 0.711
2019 49 15 35 56.976 2.673 -3.660 0.596
2019 49 15 37 0.998 2.592 -3.589 -0.283
2019 49 15 38 5.021 2.789 -3.697 -0.052
2019 49 15 39 9.043 2.531 -4.136 1.056
2019 49 15 40 12.979 2.394 -4.124 1.052
2019 49 15 41 17.002 2.632 -4.350 0.966
2019 49 15 42 21.024 3.174 -4.129 0.472
2019 49 15 43 25.046 3.373 -3.879 0.010
2019 49 15 44 28.982 3.363 -3.804 -0.316
2019 49 15 45 33.005 3.506 -3.350 -0.728
2019 49 15 46 37.027 3.410 -3.338 -1.060
2019 49 15 47 41.050 3.447 -3.258 -0.756
2019 49 15 48 44.986 3.384 -3.397 -0.584
2019 49 15 49 49.008 3.681 -3.054 -0.819
2019 49 15 50 53.030 3.867 -2.976 -0.384
2019 49 15 51 57.053 3.925 -2.754 -0.257
2019 49 15 53 0.989 4.014 -2.706 -0.442
2019 49 15 54 5.011 3.978 -2.340 -1.172
2019 49 15 55 9.034 4.158 -2.206 -1.335
2019 49 15 56 13.056 3.983 -2.359 -1.216
2019 49 15 57 16.992 3.838 -2.753 -0.976
2019 49 15 58 21.014 4.110 -2.442 -1.089
2019 49 15 59 25.037 4.102 -2.397 -1.003
2019 49 16 0 28.973 4.050 -2.706 -0.505
2019 49 16 1 32.995 3.918 -2.942 -0.273
2019 49 16 2 37.018 4.028 -2.827 -0.252
2019 49 16 3 41.040 4.260 -2.464 -0.316
2019 49 16 4 44.976 4.349 -2.694 -0.280
2019 49 16 5 48.998 3.629 -3.896 0.202
2019 49 16 6 53.021 3.219 -4.184 0.305
2019 49 16 7 57.043 3.382 -4.024 0.323
2019 49 16 9 0.979 3.113 -4.220 0.432
2019 49 16 10 5.002 2.985 -4.322 0.361
2019 49 16 11 9.024 3.236 -4.040 0.301
2019 49 16 12 13.046 3.254 -3.831 0.775
2019 49 16 13 16.982 3.326 -3.486 1.533
2019 49 16 14 21.005 2.973 -4.419 0.057
2019 49 16 15 25.027 2.861 -4.337 -0.069
2019 49 16 16 29.050 2.775 -4.297 -0.291
2019 49 16 17 32.986 2.789 -4.365 -0.072
2019 49 16 18 37.008 2.627 -4.396 0.048
2019 49 16 19 41.030 2.626 -4.140 -0.529
2019 49 16 20 45.053 2.754 -3.539 -1.399
2019 49 16 21 48.989 3.007 -4.003 -0.241
2019 49 16 22 53.011 2.894 -3.900 -0.983
2019 49 16 23 57.034 2.766 -3.667 -0.361
2019 49 16 25 1.056 2.896 -3.620 -0.656
2019 49 16 26 4.992 2.661 -3.010 -1.285
2019 49 16 27 9.014 3.138 -3.444 -0.665
2019 49 16 28 13.037 3.315 -3.526 -0.693
2019 49 16 29 16.973 3.335 -4.125 -0.064
2019 49 16 30 20.995 3.281 -4.266 -0.107
2019 49 16 31 25.018 3.379 -4.119 -0.151
2019 49 16 32 29.040 3.533 -3.936 -0.020
2019 49 16 33 32.976 3.685 -3.854 -0.084
2019 49 16 34 36.998 3.694 -3.804 -0.212
2019 49 16 35 41.021 3.746 -3.695 -0.035
2019 49 16 36 45.043 3.644 -3.808 0.157
2019 49 16 37 48.979 3.649 -3.988 0.311
2019 49 16 38 53.002 3.517 -3.978 0.155
2019 49 16 39 57.024 3.558 -3.881 0.166
2019 49 16 41 1.046 3.748 -3.772 0.332
2019 49 16 42 4.982 3.789 -3.544 0.514
2019 49 16 43 9.005 4.027 -3.645 0.451
2019 49 16 44 13.027 3.776 -4.088 0.007
2019 49 16 45 17.050 3.791 -3.873 0.056
2019 49 16 46 20.986 3.459 -4.445 -0.426
2019 49 16 47 25.008 3.634 -4.281 -0.166
2019 49 16 48 29.030 3.181 -4.663 -0.868
2019 49 16 49 33.053 3.281 -4.616 -0.775
2019 49 16 50 36.989 3.439 -4.510 -0.939
2019 49 16 51 41.011 3.145 -4.620 -0.658
2019 49 16 52 45.034 3.286 -4.504 -0.451
2019 49 16 53 49.056 3.468 -4.217 -0.277
2019 49 16 54 52.992 3.244 -4.244 -0.064
2019 49 16 55 57.014 3.346 -4.224 -0.186
2019 49 16 57 1.037 3.477 -4.174 0.127
2019 49 16 58 4.973 3.317 -4.303 0.177
2019 49 16 59 8.995 3.267 -4.314 0.063
2019 49 17 0 13.018 3.320 -4.264 0.005
2019 49 17 1 17.040 3.294 -4.248 -0.271
2019 49 17 2 20.976 3.564 -3.829 -0.538
2019 49 17 3 24.998 3.680 -3.864 -0.176
2019 49 17 4 29.021 3.640 -3.939 0.188
2019 49 17 5 33.043 3.543 -4.020 0.418
2019 49 17 6 36.979 3.646 -3.902 0.174
2019 49 17 7 41.002 3.912 -3.500 0.237
2019 49 17 8 45.024 4.000 -3.381 0.227
2019 49 17 9 49.046 3.916 -3.451 0.456
2019 49 17 10 52.982 3.954 -3.353 0.628
2019 49 17 11 57.005 3.867 -3.454 0.779
2019 49 17 13 1.027 3.809 -3.396 0.967
2019 49 17 14 5.050 3.738 -3.565 0.836
2019 49 17 15 8.986 3.619 -3.708 0.927
2019 49 17 16 13.008 3.314 -3.860 1.054
2019 49 17 17 17.030 3.903 -3.257 0.998
2019 49 17 18 21.053 4.093 -3.164 1.014
2019 49 17 19 24.989 3.986 -3.193 1.265
2019 49 17 20 29.011 3.664 -3.405 1.031
2019 49 17 21 33.034 3.139 -3.978 0.770
2019 49 17 22 37.056 3.225 -3.806 0.805
2019 49 17 23 40.992 3.213 -3.752 0.797
2019 49 17 24 45.014 3.165 -3.770 0.805
2019 49 17 25 49.037 3.183 -3.876 0.556
2019 49 17 26 52.973 3.043 -4.028 0.582
2019 49 17 27 56.995 3.091 -3.967 0.855
2019 49 17 29 1.018 2.993 -3.812 1.034
2019 49 17 30 5.040 2.942 -3.708 1.142
2019 49 17 31 8.976 2.907 -3.736 1.230
2019 49 17 32 12.998 1.927 -5.159 0.548
2019 49 17 33 17.021 1.632 -4.994 0.062
2019 49 17 34 21.043 3.182 -3.722 1.533
2019 49 17 35 24.979 3.476 -3.336 1.706
2019 49 17 36 29.002 3.559 -3.089 1.933
2019 49 17 37 33.024 3.285 -3.634 1.521
2019 49 17 38 37.046 3.158 -3.847 1.171
2019 49 17 39 40.982 3.091 -3.819 1.313
2019 49 17 40 45.005 3.215 -3.625 1.518
2019 49 17 41 49.027 3.123 -3.539 1.673
2019 49 17 42 53.050 3.013 -3.679 1.655
2019 49 17 43 56.986 3.021 -3.773 1.569
2019 49 17 45 1.008 3.102 -3.792 1.376
2019 49 17 46 5.030 3.192 -3.806 1.217
2019 49 17 47 9.053 3.081 -3.850 0.983
2019 49 17 48 12.989 3.020 -3.952 0.788
2019 49 17 49 17.011 2.924 -3.930 0.902
2019 49 17 50 21.034 3.365 -3.537 0.822
2019 49 17 51 25.056 3.553 -3.286 1.044
2019 49 17 52 28.992 3.332 -3.005 0.983
2019 49 17 53 33.014 3.327 -2.174 2.469
2019 49 17 54 37.037 3.449 -2.528 2.124
2019 49 17 55 41.059 3.420 -2.884 1.980
2019 49 17 56 44.995 3.481 -3.015 1.735
2019 49 17 57 49.018 3.365 -3.210 1.644
2019 49 17 58 53.040 3.369 -3.034 1.730
2019 49 17 59 56.976 3.227 -3.420 1.381
2019 49 18 1 0.998 3.369 -3.238 1.215
2019 49 18 2 5.021 3.574 -2.870 1.604
2019 49 18 3 9.043 3.527 -3.006 1.409
2019 49 18 4 12.979 2.978 -3.524 1.274
2019 49 18 5 17.002 2.760 -3.801 1.162
2019 49 18 6 21.024 2.508 -3.973 1.302
2019 49 18 7 25.046 2.358 -4.102 1.290
2019 49 18 8 28.982 2.639 -4.010 1.002
2019 49 18 9 33.005 2.640 -3.997 1.073
2019 49 18 10 37.027 2.555 -4.041 0.993
2019 49 18 11 41.050 2.615 -3.969 0.799
2019 49 18 12 44.986 2.731 -3.878 0.782
2019 49 18 13 49.008 2.561 -3.996 0.665
2019 49 18 14 53.030 2.739 -3.911 0.697
2019 49 18 15 57.053 3.140 -3.442 0.920
2019 49 18 17 0.989 3.218 -3.234 1.095
2019 49 18 18 5.011 3.051 -3.816 0.498
2019 49 18 19 9.034 3.064 -3.723 0.722
2019 49 18 20 13.056 3.204 -3.571 0.946
2019 49 18 21 16.992 3.351 -3.301 1.308
2019 49 18 22 21.014 3.145 -3.306 1.470
2019 49 18 23 25.037 3.107 -3.338 1.288
2019 49 18 24 28.973 2.972 -3.343 1.296
2019 49 18 25 32.995 3.018 -3.359 1.172
2019 49 18 26 37.018 2.853 -3.405 1.369
2019 49 18 27 41.040 2.867 -3.237 1.629
2019 49 18 28 44.976 2.862 -2.893 2.089
2019 49 18 29 48.998 2.905 -3.058 1.487
2019 49 18 30 53.021 2.840 -3.067 1.639
2019 49 18 31 57.043 2.829 -2.954 1.836
2019 49 18 33 0.979 2.615 -3.906 0.812
2019 49 18 34 5.002 2.458 -4.095 0.869
2019 49 18 35 9.024 2.265 -4.259 0.651
2019 49 18 36 13.046 1.908 -4.406 0.061
2019 49 18 37 16.982 1.567 -4.350 -0.322
2019 49 18 38 21.005 1.844 -4.284 -0.054
2019 49 18 39 25.027 2.073 -4.244 -0.028
2019 49 18 40 29.050 2.546 -4.076 0.418
2019 49 18 41 32.986 3.003 -3.703 0.694
2019 49 18 42 37.008 3.479 -3.319 1.042
2019 49 18 43 41.030 3.663 -2.782 1.739
2019 49 18 44 45.053 3.657 -2.898 1.859
2019 49 18 45 48.989 3.115 -3.819 0.901
2019 49 18 46 53.011 2.677 -4.150 0.543
2019 49 18 47 57.034 2.718 -4.059 0.763
2019 49 18 49 1.056 3.081 -3.851 0.748
2019 49 18 50 4.992 2.995 -3.846 0.630
2019 49 18 51 9.014 2.943 -3.806 0.755
2019 49 18 52 13.037 3.108 -3.751 0.846
